"id","name","quality","level","required_level","item_class","item_subclass","inventory_type","preview_item"
"16679","Beaststalker's Mantle","RARE","60","55","Armor","Mail","SHOULDER",""
"16680","Beaststalker's Belt","RARE","58","53","Armor","Mail","WAIST",""
"16681","Beaststalker's Bindings","RARE","57","52","Armor","Mail","WRIST",""
"16682","Magister's Boots","RARE","59","54","Armor","Cloth","FEET",""
"16683","Magister's Bindings","RARE","57","52","Armor","Cloth","WRIST",""
"16684","Magister's Gloves","RARE","59","54","Armor","Cloth","HAND",""
"16685","Magister's Belt","RARE","58","53","Armor","Cloth","WAIST",""
"16686","Magister's Crown","RARE","62","57","Armor","Cloth","HEAD",""
"16687","Magister's Leggings","RARE","61","56","Armor","Cloth","LEGS",""
"16688","Magister's Robes","RARE","63","58","Armor","Cloth","ROBE",""
"16689","Magister's Mantle","RARE","60","55","Armor","Cloth","SHOULDER",""
"16690","Devout Robe","RARE","63","58","Armor","Cloth","ROBE",""
"16691","Devout Sandals","RARE","59","54","Armor","Cloth","FEET",""
"16692","Devout Gloves","RARE","59","54","Armor","Cloth","HAND",""
"16693","Devout Crown","RARE","62","57","Armor","Cloth","HEAD",""
"16694","Devout Skirt","RARE","61","56","Armor","Cloth","LEGS",""
"16695","Devout Mantle","RARE","60","55","Armor","Cloth","SHOULDER",""
"16696","Devout Belt","RARE","58","53","Armor","Cloth","WAIST",""
"16697","Devout Bracers","RARE","57","52","Armor","Cloth","WRIST",""
"16698","Dreadmist Mask","RARE","62","57","Armor","Cloth","HEAD",""
"16699","Dreadmist Leggings","RARE","61","56","Armor","Cloth","LEGS",""
"16700","Dreadmist Robe","RARE","63","58","Armor","Cloth","ROBE",""
"16701","Dreadmist Mantle","RARE","60","55","Armor","Cloth","SHOULDER",""
"16702","Dreadmist Belt","RARE","58","53","Armor","Cloth","WAIST",""
"16703","Dreadmist Bracers","RARE","57","52","Armor","Cloth","WRIST",""
"16704","Dreadmist Sandals","RARE","59","54","Armor","Cloth","FEET",""
"16705","Dreadmist Wraps","RARE","59","54","Armor","Cloth","HAND",""
"16706","Wildheart Vest","RARE","63","58","Armor","Leather","CHEST",""
"16707","Shadowcraft Cap","RARE","62","57","Armor","Leather","HEAD",""
"16708","Shadowcraft Spaulders","RARE","60","55","Armor","Leather","SHOULDER",""
"16709","Shadowcraft Pants","RARE","61","56","Armor","Leather","LEGS",""
"16710","Shadowcraft Bracers","RARE","57","52","Armor","Leather","WRIST",""
"16711","Shadowcraft Boots","RARE","59","54","Armor","Leather","FEET",""
"16712","Shadowcraft Gloves","RARE","59","54","Armor","Leather","HAND",""
"16713","Shadowcraft Belt","RARE","58","53","Armor","Leather","WAIST",""
"16714","Wildheart Bracers","RARE","57","52","Armor","Leather","WRIST",""
"16715","Wildheart Boots","RARE","59","54","Armor","Leather","FEET",""
"16716","Wildheart Belt","RARE","58","53","Armor","Leather","WAIST",""
"16717","Wildheart Gloves","RARE","59","54","Armor","Leather","HAND",""
"16718","Wildheart Spaulders","RARE","60","55","Armor","Leather","SHOULDER",""
"16719","Wildheart Kilt","RARE","61","56","Armor","Leather","LEGS",""
"16720","Wildheart Cowl","RARE","62","57","Armor","Leather","HEAD",""
"16721","Shadowcraft Tunic","RARE","63","58","Armor","Leather","CHEST",""
"16722","Lightforge Bracers","RARE","57","52","Armor","Plate","WRIST",""
"16723","Lightforge Belt","RARE","58","53","Armor","Plate","WAIST",""
"16724","Lightforge Gauntlets","RARE","59","54","Armor","Plate","HAND",""
"16725","Lightforge Boots","RARE","59","54","Armor","Plate","FEET",""
"16726","Lightforge Breastplate","RARE","63","58","Armor","Plate","CHEST",""
"16727","Lightforge Helm","RARE","62","57","Armor","Plate","HEAD",""
"16728","Lightforge Legplates","RARE","61","56","Armor","Plate","LEGS",""
"16729","Lightforge Spaulders","RARE","60","55","Armor","Plate","SHOULDER",""
"16730","Breastplate of Valor","RARE","63","58","Armor","Plate","CHEST",""
"16731","Helm of Valor","RARE","62","57","Armor","Plate","HEAD",""
"16732","Legplates of Valor","RARE","61","56","Armor","Plate","LEGS",""
"16733","Spaulders of Valor","RARE","60","55","Armor","Plate","SHOULDER",""
"16734","Boots of Valor","RARE","59","54","Armor","Plate","FEET",""
"16735","Bracers of Valor","RARE","57","52","Armor","Plate","WRIST",""
"16736","Belt of Valor","RARE","58","53","Armor","Plate","WAIST",""
"16737","Gauntlets of Valor","RARE","59","54","Armor","Plate","HAND",""
"16795","Arcanist Crown","EPIC","66","60","Armor","Cloth","HEAD",""
"16796","Arcanist Leggings","EPIC","66","60","Armor","Cloth","LEGS",""
"16797","Arcanist Mantle","EPIC","66","60","Armor","Cloth","SHOULDER",""
"16798","Arcanist Robes","EPIC","66","60","Armor","Cloth","ROBE",""
"16799","Arcanist Bindings","EPIC","66","60","Armor","Cloth","WRIST",""
"16800","Arcanist Boots","EPIC","66","60","Armor","Cloth","FEET",""
"16801","Arcanist Gloves","EPIC","66","60","Armor","Cloth","HAND",""
"16802","Arcanist Belt","EPIC","66","60","Armor","Cloth","WAIST",""
"16803","Felheart Slippers","EPIC","66","60","Armor","Cloth","FEET",""
"16804","Felheart Bracers","EPIC","66","60","Armor","Cloth","WRIST",""
"16805","Felheart Gloves","EPIC","66","60","Armor","Cloth","HAND",""
"16806","Felheart Belt","EPIC","66","60","Armor","Cloth","WAIST",""
"16807","Felheart Shoulder Pads","EPIC","66","60","Armor","Cloth","SHOULDER",""
"16808","Felheart Horns","EPIC","66","60","Armor","Cloth","HEAD",""
"16809","Felheart Robes","EPIC","66","60","Armor","Cloth","ROBE",""
"16810","Felheart Pants","EPIC","66","60","Armor","Cloth","LEGS",""
"16811","Boots of Prophecy","EPIC","66","60","Armor","Cloth","FEET",""
"16812","Gloves of Prophecy","EPIC","66","60","Armor","Cloth","HAND",""
"16813","Circlet of Prophecy","EPIC","66","60","Armor","Cloth","HEAD",""
"16814","Pants of Prophecy","EPIC","66","60","Armor","Cloth","LEGS",""
"16815","Robes of Prophecy","EPIC","66","60","Armor","Cloth","ROBE",""
"16816","Mantle of Prophecy","EPIC","66","60","Armor","Cloth","SHOULDER",""
"16817","Girdle of Prophecy","EPIC","66","60","Armor","Cloth","WAIST",""
"16818","Netherwind Belt","EPIC","76","60","Armor","Cloth","WAIST",""
"16819","Vambraces of Prophecy","EPIC","66","60","Armor","Cloth","WRIST",""
"16820","Nightslayer Chestpiece","EPIC","66","60","Armor","Leather","CHEST",""
"16821","Nightslayer Cover","EPIC","66","60","Armor","Leather","HEAD",""
"16822","Nightslayer Pants","EPIC","66","60","Armor","Leather","LEGS",""
"16823","Nightslayer Shoulder Pads","EPIC","66","60","Armor","Leather","SHOULDER",""
"16824","Nightslayer Boots","EPIC","66","60","Armor","Leather","FEET",""
"16825","Nightslayer Bracelets","EPIC","66","60","Armor","Leather","WRIST",""
"16826","Nightslayer Gloves","EPIC","66","60","Armor","Leather","HAND",""
"16827","Nightslayer Belt","EPIC","66","60","Armor","Leather","WAIST",""
"16828","Cenarion Belt","EPIC","66","60","Armor","Leather","WAIST",""
"16829","Cenarion Boots","EPIC","66","60","Armor","Leather","FEET",""
"16830","Cenarion Bracers","EPIC","66","60","Armor","Leather","WRIST",""
"16831","Cenarion Gloves","EPIC","66","60","Armor","Leather","HAND",""
"16832","Bloodfang Spaulders","EPIC","76","60","Armor","Leather","SHOULDER",""
"16833","Cenarion Vestments","EPIC","66","60","Armor","Leather","ROBE",""
"16834","Cenarion Helm","EPIC","66","60","Armor","Leather","HEAD",""
"16835","Cenarion Leggings","EPIC","66","60","Armor","Leather","LEGS",""
"16836","Cenarion Spaulders","EPIC","66","60","Armor","Leather","SHOULDER",""
"16837","Earthfury Boots","EPIC","66","60","Armor","Mail","FEET",""
"16838","Earthfury Belt","EPIC","66","60","Armor","Mail","WAIST",""
"16839","Earthfury Gauntlets","EPIC","66","60","Armor","Mail","HAND",""
"16840","Earthfury Bracers","EPIC","66","60","Armor","Mail","WRIST",""
"16841","Earthfury Vestments","EPIC","66","60","Armor","Mail","ROBE",""
"16842","Earthfury Helmet","EPIC","66","60","Armor","Mail","HEAD",""
"16843","Earthfury Legguards","EPIC","66","60","Armor","Mail","LEGS",""
"16844","Earthfury Epaulets","EPIC","66","60","Armor","Mail","SHOULDER",""
"16845","Giantstalker's Breastplate","EPIC","66","60","Armor","Mail","CHEST",""
"16846","Giantstalker's Helmet","EPIC","66","60","Armor","Mail","HEAD",""
"16847","Giantstalker's Leggings","EPIC","66","60","Armor","Mail","LEGS",""
"16848","Giantstalker's Epaulets","EPIC","66","60","Armor","Mail","SHOULDER",""
"16849","Giantstalker's Boots","EPIC","66","60","Armor","Mail","FEET",""
"16850","Giantstalker's Bracers","EPIC","66","60","Armor","Mail","WRIST",""
"16851","Giantstalker's Belt","EPIC","66","60","Armor","Mail","WAIST",""
"16852","Giantstalker's Gloves","EPIC","66","60","Armor","Mail","HAND",""
"16853","Lawbringer Chestguard","EPIC","66","60","Armor","Plate","CHEST",""
"16854","Lawbringer Helm","EPIC","66","60","Armor","Plate","HEAD",""
"16855","Lawbringer Legplates","EPIC","66","60","Armor","Plate","LEGS",""
"16856","Lawbringer Spaulders","EPIC","66","60","Armor","Plate","SHOULDER",""
"16857","Lawbringer Bracers","EPIC","66","60","Armor","Plate","WRIST",""
"16858","Lawbringer Belt","EPIC","66","60","Armor","Plate","WAIST",""
"16859","Lawbringer Boots","EPIC","66","60","Armor","Plate","FEET",""
"16860","Lawbringer Gauntlets","EPIC","66","60","Armor","Plate","HAND",""
"16861","Bracers of Might","EPIC","66","60","Armor","Plate","WRIST",""
"16862","Sabatons of Might","EPIC","66","60","Armor","Plate","FEET",""
"16863","Gauntlets of Might","EPIC","66","60","Armor","Plate","HAND",""
"16864","Belt of Might","EPIC","66","60","Armor","Plate","WAIST",""
"16865","Breastplate of Might","EPIC","66","60","Armor","Plate","CHEST",""
"16866","Helm of Might","EPIC","66","60","Armor","Plate","HEAD",""
"16867","Legplates of Might","EPIC","66","60","Armor","Plate","LEGS",""
"16868","Pauldrons of Might","EPIC","66","60","Armor","Plate","SHOULDER",""
"16886","Outlaw Sabre","RARE","30","0","Weapon","Sword","WEAPON",""
"16887","Witch's Finger","RARE","30","0","Armor","Miscellaneous","HOLDABLE",""
"16897","Stormrage Chestguard","EPIC","76","60","Armor","Leather","CHEST",""
"16898","Stormrage Boots","EPIC","76","60","Armor","Leather","FEET",""
"16899","Stormrage Handguards","EPIC","76","60","Armor","Leather","HAND",""
"16900","Stormrage Cover","EPIC","76","60","Armor","Leather","HEAD",""
"16901","Stormrage Legguards","EPIC","76","60","Armor","Leather","LEGS",""
"16902","Stormrage Pauldrons","EPIC","76","60","Armor","Leather","SHOULDER",""
"16903","Stormrage Belt","EPIC","76","60","Armor","Leather","WAIST",""
"16904","Stormrage Bracers","EPIC","76","60","Armor","Leather","WRIST",""
"16905","Bloodfang Chestpiece","EPIC","76","60","Armor","Leather","CHEST",""
"16906","Bloodfang Boots","EPIC","76","60","Armor","Leather","FEET",""
"16907","Bloodfang Gloves","EPIC","76","60","Armor","Leather","HAND",""
"16908","Bloodfang Hood","EPIC","76","60","Armor","Leather","HEAD",""
"16909","Bloodfang Pants","EPIC","76","60","Armor","Leather","LEGS",""
"16910","Bloodfang Belt","EPIC","76","60","Armor","Leather","WAIST",""
"16911","Bloodfang Bracers","EPIC","76","60","Armor","Leather","WRIST",""
"16912","Netherwind Boots","EPIC","76","60","Armor","Cloth","FEET",""
"16913","Netherwind Gloves","EPIC","76","60","Armor","Cloth","HAND",""
"16914","Netherwind Crown","EPIC","76","60","Armor","Cloth","HEAD",""
"16915","Netherwind Pants","EPIC","76","60","Armor","Cloth","LEGS",""
"16916","Netherwind Robes","EPIC","76","60","Armor","Cloth","ROBE",""
"16917","Netherwind Mantle","EPIC","76","60","Armor","Cloth","SHOULDER",""
"16918","Netherwind Bindings","EPIC","76","60","Armor","Cloth","WRIST",""
"16919","Boots of Transcendence","EPIC","76","60","Armor","Cloth","FEET",""
"16920","Handguards of Transcendence","EPIC","76","60","Armor","Cloth","HAND",""
"16921","Halo of Transcendence","EPIC","76","60","Armor","Cloth","HEAD",""
"16922","Leggings of Transcendence","EPIC","76","60","Armor","Cloth","LEGS",""
"16923","Robes of Transcendence","EPIC","76","60","Armor","Cloth","ROBE",""
"16924","Pauldrons of Transcendence","EPIC","76","60","Armor","Cloth","SHOULDER",""
"16925","Belt of Transcendence","EPIC","76","60","Armor","Cloth","WAIST",""
"16926","Bindings of Transcendence","EPIC","76","60","Armor","Cloth","WRIST",""
"16927","Nemesis Boots","EPIC","76","60","Armor","Cloth","FEET",""
"16928","Nemesis Gloves","EPIC","76","60","Armor","Cloth","HAND",""
"16929","Nemesis Skullcap","EPIC","76","60","Armor","Cloth","HEAD",""
"16930","Nemesis Leggings","EPIC","76","60","Armor","Cloth","LEGS",""
"16931","Nemesis Robes","EPIC","76","60","Armor","Cloth","ROBE",""
"16932","Nemesis Spaulders","EPIC","76","60","Armor","Cloth","SHOULDER",""
"16933","Nemesis Belt","EPIC","76","60","Armor","Cloth","WAIST",""
"16934","Nemesis Bracers","EPIC","76","60","Armor","Cloth","WRIST",""
"16935","Dragonstalker's Bracers","EPIC","76","60","Armor","Mail","WRIST",""
"16936","Dragonstalker's Belt","EPIC","76","60","Armor","Mail","WAIST",""
"16937","Dragonstalker's Spaulders","EPIC","76","60","Armor","Mail","SHOULDER",""
"16938","Dragonstalker's Legguards","EPIC","76","60","Armor","Mail","LEGS",""
"16939","Dragonstalker's Helm","EPIC","76","60","Armor","Mail","HEAD",""
"16940","Dragonstalker's Gauntlets","EPIC","76","60","Armor","Mail","HAND",""
"16941","Dragonstalker's Greaves","EPIC","76","60","Armor","Mail","FEET",""
"16942","Dragonstalker's Breastplate","EPIC","76","60","Armor","Mail","CHEST",""
"16943","Bracers of Ten Storms","EPIC","76","60","Armor","Mail","WRIST",""
"16944","Belt of Ten Storms","EPIC","76","60","Armor","Mail","WAIST",""
"16945","Epaulets of Ten Storms","EPIC","76","60","Armor","Mail","SHOULDER",""
"16946","Legplates of Ten Storms","EPIC","76","60","Armor","Mail","LEGS",""
"16947","Helmet of Ten Storms","EPIC","76","60","Armor","Mail","HEAD",""
"16948","Gauntlets of Ten Storms","EPIC","76","60","Armor","Mail","HAND",""
"16949","Greaves of Ten Storms","EPIC","76","60","Armor","Mail","FEET",""
"16950","Breastplate of Ten Storms","EPIC","76","60","Armor","Mail","CHEST",""
"16951","Judgement Bindings","EPIC","76","60","Armor","Plate","WRIST",""
"16952","Judgement Belt","EPIC","76","60","Armor","Plate","WAIST",""
"16953","Judgement Spaulders","EPIC","76","60","Armor","Plate","SHOULDER",""
"16954","Judgement Legplates","EPIC","76","60","Armor","Plate","LEGS",""
"16955","Judgement Crown","EPIC","76","60","Armor","Plate","HEAD",""
"16956","Judgement Gauntlets","EPIC","76","60","Armor","Plate","HAND",""
"16957","Judgement Sabatons","EPIC","76","60","Armor","Plate","FEET",""
"16958","Judgement Breastplate","EPIC","76","60","Armor","Plate","CHEST",""
"16959","Bracelets of Wrath","EPIC","76","60","Armor","Plate","WRIST",""
"16960","Waistband of Wrath","EPIC","76","60","Armor","Plate","WAIST",""
"16961","Pauldrons of Wrath","EPIC","76","60","Armor","Plate","SHOULDER",""
"16962","Legplates of Wrath","EPIC","76","60","Armor","Plate","LEGS",""
"16963","Helm of Wrath","EPIC","76","60","Armor","Plate","HEAD",""
"16964","Gauntlets of Wrath","EPIC","76","60","Armor","Plate","HAND",""
"16965","Sabatons of Wrath","EPIC","76","60","Armor","Plate","FEET",""
"16966","Breastplate of Wrath","EPIC","76","60","Armor","Plate","CHEST",""
"16975","Warsong Sash","RARE","27","0","Armor","Cloth","WAIST",""
"16977","Warsong Boots","RARE","27","0","Armor","Leather","FEET",""
"16978","Warsong Gauntlets","RARE","27","0","Armor","Mail","HAND",""
"16979","Flarecore Gloves","EPIC","62","57","Armor","Cloth","HAND",""
"16980","Flarecore Mantle","EPIC","61","56","Armor","Cloth","SHOULDER",""
"16982","Corehound Boots","EPIC","59","54","Armor","Leather","FEET",""
"16983","Molten Helm","EPIC","60","55","Armor","Leather","HEAD",""
"16984","Black Dragonscale Boots","EPIC","61","56","Armor","Mail","FEET",""
"16988","Fiery Chain Shoulders","EPIC","62","57","Armor","Mail","SHOULDER",""
"16989","Fiery Chain Girdle","EPIC","59","54","Armor","Mail","WAIST",""
"16996","Gorewood Bow","RARE","62","0","Weapon","Bow","RANGED",""
"16997","Stormrager","RARE","62","0","Weapon","Wand","RANGEDRIGHT",""
"16998","Sacred Protector","RARE","62","0","Armor","Shield","SHIELD",""
"17007","Stonerender Gauntlets","EPIC","51","46","Armor","Mail","HAND",""
"17013","Dark Iron Leggings","EPIC","60","55","Armor","Plate","LEGS",""
"17014","Dark Iron Bracers","EPIC","59","54","Armor","Plate","WRIST",""
"17015","Dark Iron Reaver","RARE","65","60","Weapon","Sword","WEAPONMAINHAND",""
"17016","Dark Iron Destroyer","RARE","65","60","Weapon","Axe","WEAPONMAINHAND",""
"17044","Will of the Martyr","RARE","61","0","Armor","Miscellaneous","NECK",""
"17045","Blood of the Martyr","RARE","61","0","Armor","Miscellaneous","FINGER",""
"17050","Chan's Imperial Robes","RARE","52","47","Armor","Cloth","ROBE",""
"17054","Joonho's Mercy","RARE","50","45","Weapon","Sword","WEAPON",""
"17055","Changuk Smasher","RARE","50","45","Weapon","Mace","WEAPON",""
"17061","Juno's Shadow","RARE","58","53","Armor","Cloth","CLOAK",""
"17063","Band of Accuria","EPIC","78","60","Armor","Miscellaneous","FINGER",""
"17064","Shard of the Scale","EPIC","71","60","Armor","Miscellaneous","TRINKET",""
"17065","Medallion of Steadfast Might","EPIC","68","60","Armor","Miscellaneous","NECK",""
"17066","Drillborer Disk","EPIC","67","60","Armor","Shield","SHIELD",""
"17067","Ancient Cornerstone Grimoire","EPIC","76","60","Armor","Miscellaneous","HOLDABLE",""
"17068","Deathbringer","EPIC","75","60","Weapon","Axe","WEAPON",""
"17069","Striker's Mark","EPIC","69","60","Weapon","Bow","RANGED",""
"17070","Fang of the Mystics","EPIC","70","60","Weapon","Dagger","WEAPONMAINHAND",""
"17071","Gutgore Ripper","EPIC","69","60","Weapon","Dagger","WEAPON",""
"17072","Blastershot Launcher","EPIC","70","60","Weapon","Gun","RANGEDRIGHT",""
"17073","Earthshaker","EPIC","66","60","Weapon","Mace","TWOHWEAPON",""
"17074","Shadowstrike","EPIC","63","58","Weapon","Polearm","TWOHWEAPON",""
"17075","Vis'kag the Bloodletter","EPIC","74","60","Weapon","Sword","WEAPON",""
"17076","Bonereaver's Edge","EPIC","77","60","Weapon","Sword","TWOHWEAPON",""
"17077","Crimson Shocker","EPIC","63","58","Weapon","Wand","RANGEDRIGHT",""
"17078","Sapphiron Drape","EPIC","72","60","Armor","Cloth","CLOAK",""
"17082","Shard of the Flame","EPIC","74","60","Armor","Miscellaneous","TRINKET",""
"17102","Cloak of the Shrouded Mists","EPIC","74","60","Armor","Cloth","CLOAK",""
"17103","Azuresong Mageblade","EPIC","71","60","Weapon","Sword","WEAPONMAINHAND",""
